text,label1,label2
"Excellent food and service Amazing value. One of our fav restaurants in the world. A good place to find the perfect Thai in San Jose, it doesn't take long, when you pick up the item here and it's good prices are great. Definitely for every Thai you walk across, the wait is worth it.",Business Category: Restaurants,Review Stars: 5.0
Served at: The Best I have tried the entire bagels at the Best Bar in Seattle (the best for me was my 5th birthday). They taste like good old school chinese food with more spice then I expected and were very tasty with plenty of butter. As was usually not the case at a,Business Category: Restaurants,Review Stars: 5.0
"From the post the food is amazing... If it weren't for you I could go off and ask my family, friends, doctors if they ate there anymore, how the hell they felt. This place is fantastic! We all like the bread... I ate one... But in the end that one was perfect. My wife",Business Category: Restaurants,Review Stars: 5.0
"Good Service We came here on Sunday to try the oyster soup. It was really good! We arrived at about 8:30pm, which was about half our way in the drive down and we just had to wait for several hours, they also had free appetizer with fries and other items. They had the",Business Category: Restaurants,Review Stars: 5.0
No question is more fun when we can have a delicious lunch from time to time! Fantastic staff & easy meal service. Service is fast and simple. Very accommodating for our large families! Would have had to try and order online if I didn't have this site! :) 'Tis the,Business Category: Restaurants,Review Stars: 5.0
I could not get here in time for my big wedding and didn't know where I could find it but they seem to be doing a great job at making my food so I will definitely recommend them over this one. This place is a staple of my family and it's what they are making all their food with! The,Business Category: Restaurants,Review Stars: 5.0
"This restaurant can certainly serve its own personality. Not to mention, I like to have all fresh and flavorful toppings. This does get my blood going but what would that have tasted like if I wanted it all? Great food and service!! I only ate the pizzatops after leaving. I love it here for the",Business Category: Restaurants,Review Stars: 5.0
"I have to say. I can confirm that the food is outstanding!!! All that cheese, delicious sandwiches! Best part of a restaurant in your family.. They make the best of your food and enjoy doing the job very well. They serve all the latest drinks and great wines. Not the worst place but in my opinion one",Business Category: Restaurants,Review Stars: 5.0
So it all came together for this one restaurant!! The place is just amazing..I recommend them to other taco eaters. It is really good. They have good margherines and hot dogs!!! Just take out that taco and pick up that damn margarita with salsa!!!!!! I recommend their margery,Business Category: Restaurants,Review Stars: 5.0
"I got two different items, and that's about enough to eat. The food's good though. In fact this may go as well as some of their flavors. I love that this isn't one of them; the food is great! And, there's nothing wrong with the service; just have an awesome food group",Business Category: Restaurants,Review Stars: 5.0
